Município,Vila Franca do Campo,"47,2","36,9","37,2","57,1","59,1","59,2","62,7","63,0","65,0",
Município,Angra do Heroísmo,"79,2","71,8","73,3","90,7","95,7","91,2","92,1","94,0","94,7",
Município,Vila da Praia da Vitória,"56,3","49,8","59,3","76,4","76,0","72,6","74,6","73,9","74,7",
Município,Santa Cruz da Graciosa,"42,1","47,5","52,2","62,2","64,8","68,7","71,8","72,1","73,1",
Município,Calheta [R.A.A.],"38,5","55,1","45,9","59,6","63,5","63,7","71,0","72,6","77,1",
Município,Velas,"45,4","54,8","60,3","68,4","68,9","72,4","84,3","80,7","83,1",
Município,Lajes do Pico,"36,8","48,9","49,4","59,7","64,1","65,3","71,5","70,6","70,0",
Município,Madalena,"46,4","53,9","56,4","76,8","76,9","82,8","84,9","87,9","89,1",
Município,São Roque do Pico,"43,5","54,8","60,1","63,3","67,0","75,4","79,2","78,1","81,5",
Município,Horta,"83,8","77,7","77,4","86,0","86,8","86,4","90,3","87,0","90,7",
Município,Lajes das Flores,"45,0","42,6","52,9","56,6","53,2","64,3","70,3","70,0","74,8",
Município,Santa Cruz das Flores,"57,6","56,9","63,2","72,1","73,5","80,8","86,4","86,5","88,4",
Município,Corvo,"45,6","76,2","57,4","63,9","62,1","63,1","71,6","74,3","76,2",
Município,Calheta [R.A.M.],"29,0","33,4","43,3","55,8","55,7","59,4","63,3","61,6","62,8",
Município,Câmara de Lobos,"28,1","38,6","39,5","52,0","55,7","53,1","57,0","57,3","58,3",
Município,Funchal,"103,6","107,9","120,3","135,4","133,3","113,4","111,9","115,3","114,3",
Município,Machico,"33,2","43,7","51,3","68,0","75,0","72,8","75,4","77,2","78,2",
Município,Ponta do Sol,"31,5","38,5","43,4","53,4","54,8","52,9","58,6","55,8","55,2",
Município,Porto Moniz,"25,1","41,7","43,0","54,5","52,7","52,9","61,1","60,5","56,9",
Município,Ribeira Brava,"33,8","40,3","50,7","64,6","66,0","65,1","66,8","67,7","68,4",
Município,Santa Cruz,"43,3","62,0","73,6","93,7","89,1","73,5","74,3","72,1","71,5",
Município,Santana,"30,1","34,0","39,8","49,6","53,9","54,8","60,6","59,8","58,3",
Município,São Vicente,"25,6","34,7","47,8","55,1","57,2","59,6","61,9","61,1","61,0",
Município,Porto Santo,"50,6","78,9","97,8","139,9","120,2","96,1","98,8","93,6","93,5",
